comprobante,numero,fecha,contraparte,id_cuenta,cuenta,categoria,op,ticker,cantidad,precio,importe,moneda,unidad,plazo,estado,informacion
CD 2025001534,2025001534,2025-03-27,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,deposito,,,,,5168333.64,ARS,,,DIS,Depósito
CLD 2025023761,2025023761,2025-03-27,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,1500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 27/03/2025 - Cierre 1120,50"
CLD 2025023762,2025023762,2025-03-27,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,2000000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 27/03/2025 - Cierre 1120,50"
CLD 2025023782,2025023782,2025-03-27,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-2000000.0,ARS,,,DIS,"Diferencias diarias - [DLR052025] - 27/03/2025 - Cierre 1160,00"
BOL 2025038754,2025038754,2025-03-27,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,-1000.0,,-292151.48,ARS,,,DIS,"Venta DLR042025 1.000,00@1121,50 (ARS)"
BOL 2025038751,2025038751,2025-03-27,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,-1000.0,,-292151.48,ARS,,,DIS,"Venta DLR042025 1.000,00@1121,50 (ARS)"
CD 2025001524,2025001524,2025-03-26,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,deposito,,,,,33960280.95,ARS,,,DIS,Depósito
CE 2025001224,2025001224,2025-03-26,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,extraccion,,,,,-5500000.0,ARS,,,DIS,Extracción - TR 20250326103108
BOL 2025037636,2025037636,2025-03-26,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,-1000.0,,-292083.41,ARS,,,DIS,"Venta DLR042025 1.000,00@1122,00 (ARS)"
BOL 2025037646,2025037646,2025-03-26,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,-1000.0,,-292083.41,ARS,,,DIS,"Venta DLR042025 1.000,00@1118,00 (ARS)"
BOL 2025037660,2025037660,2025-03-26,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,-1000.0,,-292083.41,ARS,,,DIS,"Venta DLR052025 1.000,00@1156,50 (ARS)"
BOL 2025038031,2025038031,2025-03-26,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,-1000.0,,-292083.41,ARS,,,DIS,"Venta DLR042025 1.000,00@1120,50 (ARS)"
CLD 2025023339,2025023339,2025-03-26,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-3000000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 26/03/2025 - Cierre 1121,00"
CLD 2025023340,2025023340,2025-03-26,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 26/03/2025 - Cierre 1121,00"
CLD 2025023341,2025023341,2025-03-26,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,1000000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 26/03/2025 - Cierre 1121,00"
CLD 2025023356,2025023356,2025-03-26,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-1500000.0,ARS,,,DIS,"Diferencias diarias - [DLR052025] - 26/03/2025 - Cierre 1158,00"
CD 2025001486,2025001486,2025-03-25,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,deposito,,,,,874045.02,ARS,,,DIS,Depósito
CD 2025001509,2025001509,2025-03-25,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,deposito,,,,,25500000.0,ARS,,,DIS,Depósito
BOL 2025037254,2025037254,2025-03-25,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,1000.0,,-292056.19,ARS,,,DIS,"Compra DLR052025 1.000,00@1173,00 (ARS)"
BOL 2025037256,2025037256,2025-03-25,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,1000.0,,-292056.19,ARS,,,DIS,"Compra DLR042025 1.000,00@1133,00 (ARS)"
BOL 2025037255,2025037255,2025-03-25,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,1000.0,,-292056.19,ARS,,,DIS,"Compra DLR062025 1.000,00@1195,00 (ARS)"
BOL 2025037252,2025037252,2025-03-25,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,1000.0,,-292056.19,ARS,,,DIS,"Compra DLR042025 1.000,00@1133,00 (ARS)"
CLD 2025022920,2025022920,2025-03-25,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,7000000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 25/03/2025 - Cierre 1132,00"
CLD 2025022932,2025022932,2025-03-25,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-1000000.0,ARS,,,DIS,"Diferencias diarias - [DLR052025] - 25/03/2025 - Cierre 1172,00"
CLD 2025022919,2025022919,2025-03-25,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-2000000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 25/03/2025 - Cierre 1132,00"
BOL 2025037257,2025037257,2025-03-25,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,1000.0,,-292056.19,ARS,,,DIS,"Compra DLR062025 1.000,00@1195,00 (ARS)"
CLD 2025022933,2025022933,2025-03-25,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,1500000.0,ARS,,,DIS,"Diferencias diarias - [DLR052025] - 25/03/2025 - Cierre 1172,00"
CE 2025001182,2025001182,2025-03-21,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,extraccion,,,,,-77000000.0,ARS,,,DIS,Extracción - TR 20250321111509
CE 2025001174,2025001174,2025-03-21,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,extraccion,,,,,-32500000.0,ARS,,,DIS,Extracción - TR 20250321105327
CLD 2025022081,2025022081,2025-03-21,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,1000000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 21/03/2025 - Cierre 1135,50"
CLD 2025022093,2025022093,2025-03-21,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-9500000.0,ARS,,,DIS,"Diferencias diarias - [DLR052025] - 21/03/2025 - Cierre 1173,50"
CLD 2025022111,2025022111,2025-03-21,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-17000000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 21/03/2025 - Cierre 1195,00"
CE 2025001142,2025001142,2025-03-20,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,extraccion,,,,,-9000000.0,ARS,,,DIS,Extracción - TR 20250320104321
CLD 2025022014,2025022014,2025-03-20,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,38000000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 20/03/2025 - Cierre 1136,00"
CLD 2025022028,2025022028,2025-03-20,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,15000000.0,ARS,,,DIS,"Diferencias diarias - [DLR052025] - 20/03/2025 - Cierre 1164,00"
CLD 2025022044,2025022044,2025-03-20,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,24000000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 20/03/2025 - Cierre 1186,50"
CD 2025001407,2025001407,2025-03-19,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,deposito,,,,,430000000.0,ARS,,,DIS,Depósito
BOL 2025034707,2025034707,2025-03-19,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,1000.0,,-291348.34,ARS,,,DIS,"Compra DLR062025 1.000,00@1231,00 (ARS)"
CLD 2025021540,2025021540,2025-03-19,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,9000000.0,ARS,,,DIS,"Diferencias diarias - [DLR052025] - 19/03/2025 - Cierre 1179,00"
CLD 2025021553,2025021553,2025-03-19,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,28500000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 19/03/2025 - Cierre 1198,50"
CLD 2025021523,2025021523,2025-03-19,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,26000000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 19/03/2025 - Cierre 1155,00"
BOL 2025034726,2025034726,2025-03-19,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,2000.0,,-582696.68,ARS,,,DIS,"Compra DLR072025 2.000,00@1242,00 (ARS)"
CLD 2025021554,2025021554,2025-03-19,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-32500000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 19/03/2025 - Cierre 1198,50"
CLD 2025021561,2025021561,2025-03-19,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-30000000.0,ARS,,,DIS,"Diferencias diarias - [DLR072025] - 19/03/2025 - Cierre 1227,00"
CLD 2025021560,2025021560,2025-03-19,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,8000000.0,ARS,,,DIS,"Diferencias diarias - [DLR072025] - 19/03/2025 - Cierre 1227,00"
CD 2025001374,2025001374,2025-03-18,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,deposito,,,,,21000000.0,ARS,,,DIS,Depósito
CE 2025001112,2025001112,2025-03-18,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,extraccion,,,,,-1000000.0,ARS,,,DIS,Extracción - TR 20250318144842
BOL 2025034069,2025034069,2025-03-18,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,1000.0,,-290790.23,ARS,,,DIS,"Compra DLR042025 1.000,00@1140,00 (ARS)"
CLD 2025020598,2025020598,2025-03-18,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-165000000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 18/03/2025 - Cierre 1168,00"
CLD 2025020599,2025020599,2025-03-18,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,28000000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 18/03/2025 - Cierre 1168,00"
CLD 2025020620,2025020620,2025-03-18,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-50500000.0,ARS,,,DIS,"Diferencias diarias - [DLR052025] - 18/03/2025 - Cierre 1188,00"
CLD 2025020635,2025020635,2025-03-18,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-145500000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 18/03/2025 - Cierre 1208,00"
CLD 2025020641,2025020641,2025-03-18,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-97000000.0,ARS,,,DIS,"Diferencias diarias - [DLR072025] - 18/03/2025 - Cierre 1231,00"
CD 2025001333,2025001333,2025-03-17,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,deposito,,,,,41500000.0,ARS,,,DIS,Depósito
CLD 2025020127,2025020127,2025-03-17,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-4500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 17/03/2025 - Cierre 1113,00"
CLD 2025020139,2025020139,2025-03-17,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-2500000.0,ARS,,,DIS,"Diferencias diarias - [DLR052025] - 17/03/2025 - Cierre 1137,50"
CLD 2025020150,2025020150,2025-03-17,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-6000000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 17/03/2025 - Cierre 1159,50"
CLD 2025020156,2025020156,2025-03-17,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-7000000.0,ARS,,,DIS,"Diferencias diarias - [DLR072025] - 17/03/2025 - Cierre 1182,50"
CD 2025001299,2025001299,2025-03-14,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,deposito,,,,,32000000.0,ARS,,,DIS,Depósito
BOL 2025032789,2025032789,2025-03-14,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,-1000.0,,-290259.34,ARS,,,DIS,"Venta DLR052025 1.000,00@1136,00 (ARS)"
CLD 2025019691,2025019691,2025-03-14,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,1000000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 14/03/2025 - Cierre 1157,50"
CLD 2025019697,2025019697,2025-03-14,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-14000000.0,ARS,,,DIS,"Diferencias diarias - [DLR072025] - 14/03/2025 - Cierre 1179,00"
BOL 2025032811,2025032811,2025-03-14,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,-1000.0,,-290259.34,ARS,,,DIS,"Venta DLR062025 1.000,00@1158,50 (ARS)"
CLD 2025019678,2025019678,2025-03-14,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,1000000.0,ARS,,,DIS,"Diferencias diarias - [DLR052025] - 14/03/2025 - Cierre 1135,00"
CLD 2025019663,2025019663,2025-03-14,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-16500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 14/03/2025 - Cierre 1111,50"
CLD 2025019690,2025019690,2025-03-14,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-13000000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 14/03/2025 - Cierre 1157,50"
CE 2025001046,2025001046,2025-03-13,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,extraccion,,,,,-1500000.0,ARS,,,DIS,Extracción - TR 20250313103210
CLD 2025019642,2025019642,2025-03-13,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-12000000.0,ARS,,,DIS,"Diferencias diarias - [DLR072025] - 13/03/2025 - Cierre 1172,00"
CLD 2025019616,2025019616,2025-03-13,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-9000000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 13/03/2025 - Cierre 1106,00"
CLD 2025019636,2025019636,2025-03-13,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-11000000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 13/03/2025 - Cierre 1151,00"
CE 2025001020,2025001020,2025-03-12,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,extraccion,,,,,-12000000.0,ARS,,,DIS,Extracción - TR 20250312102710
CLD 2025018747,2025018747,2025-03-12,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,1500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 12/03/2025 - Cierre 1103,00"
CLD 2025018758,2025018758,2025-03-12,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-1000000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 12/03/2025 - Cierre 1145,50"
CLD 2025018764,2025018764,2025-03-12,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,1000000.0,ARS,,,DIS,"Diferencias diarias - [DLR072025] - 12/03/2025 - Cierre 1166,00"
CE 2025000985,2025000985,2025-03-11,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,extraccion,,,,,-14000000.0,ARS,,,DIS,Extracción - TR 20250311101916
CLD 2025018307,2025018307,2025-03-11,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,2000000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 11/03/2025 - Cierre 1145,00"
CLD 2025018288,2025018288,2025-03-11,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,3000000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 11/03/2025 - Cierre 1103,50"
CLD 2025018313,2025018313,2025-03-11,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,7000000.0,ARS,,,DIS,"Diferencias diarias - [DLR072025] - 11/03/2025 - Cierre 1166,50"
CD 2025001209,2025001209,2025-03-10,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,deposito,,,,,1500000.0,ARS,,,DIS,Depósito
CLD 2025017858,2025017858,2025-03-10,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,6000000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 10/03/2025 - Cierre 1146,00"
CLD 2025017835,2025017835,2025-03-10,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,6000000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 10/03/2025 - Cierre 1104,50"
CLD 2025017862,2025017862,2025-03-10,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,2000000.0,ARS,,,DIS,"Diferencias diarias - [DLR072025] - 10/03/2025 - Cierre 1170,00"
CD 2025001167,2025001167,2025-03-07,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,deposito,,,,,23500000.0,ARS,,,DIS,Depósito
CLD 2025017434,2025017434,2025-03-07,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,1000000.0,ARS,,,DIS,"Diferencias diarias - [DLR072025] - 07/03/2025 - Cierre 1171,00"
CLD 2025017420,2025017420,2025-03-07,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-1500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 07/03/2025 - Cierre 1106,50"
CLD 2025017430,2025017430,2025-03-07,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-1000000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 07/03/2025 - Cierre 1149,00"
CE 2025000920,2025000920,2025-03-06,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,extraccion,,,,,-500000.0,ARS,,,DIS,Extracción - TR 20250306113228
CLD 2025017401,2025017401,2025-03-06,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-12000000.0,ARS,,,DIS,"Diferencias diarias - [DLR072025] - 06/03/2025 - Cierre 1171,50"
CLD 2025017397,2025017397,2025-03-06,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-7000000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 06/03/2025 - Cierre 1148,50"
CLD 2025017376,2025017376,2025-03-06,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-4500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 06/03/2025 - Cierre 1106,00"
CD 2025001112,2025001112,2025-03-05,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,deposito,,,,,11250000.0,ARS,,,DIS,Depósito
CLD 2025016945,2025016945,2025-03-05,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-1000000.0,ARS,,,DIS,"Diferencias diarias - [DLR072025] - 05/03/2025 - Cierre 1165,50"
CLD 2025016937,2025016937,2025-03-05,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,1500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 05/03/2025 - Cierre 1104,50"
CD 2025001086,2025001086,2025-02-28,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,deposito,,,,,7000000.0,ARS,,,DIS,Depósito
BOL 2025024699,2025024699,2025-02-28,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,2000.0,,-578994.08,ARS,,,DIS,"Compra DLR022025 2.000,00@1064,375 (ARS)"
CLD 2025016560,2025016560,2025-02-28,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,250000.0,ARS,,,DIS,"Diferencias diarias - [DLR022025] - 28/02/2025 - Cierre 1064,375"
CLD 2025016573,2025016573,2025-02-28,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-4500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 28/02/2025 - Cierre 1105,00"
CLD 2025016594,2025016594,2025-02-28,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-4000000.0,ARS,,,DIS,"Diferencias diarias - [DLR072025] - 28/02/2025 - Cierre 1165,00"
CLD 2025016590,2025016590,2025-02-28,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-3000000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 28/02/2025 - Cierre 1145,00"
ND 2025000234,2025000234,2025-02-28,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-2815115.45,ARS,,,DIS, Derecho Registro Futuro DLR (Caída por vencimiento) - TC: 1064.38 (289036)
CD 2025001053,2025001053,2025-02-27,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,deposito,,,,,4500000.0,ARS,,,DIS,Depósito
CLD 2025016114,2025016114,2025-02-27,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-3000000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 27/02/2025 - Cierre 1143,50"
CLD 2025016118,2025016118,2025-02-27,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-4000000.0,ARS,,,DIS,"Diferencias diarias - [DLR072025] - 27/02/2025 - Cierre 1163,00"
CE 2025000829,2025000829,2025-02-26,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,extraccion,,,,,-500000.0,ARS,,,DIS,Extracción - TR 20250226101928
CLD 2025015672,2025015672,2025-02-26,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-2000000.0,ARS,,,DIS,"Diferencias diarias - [DLR072025] - 26/02/2025 - Cierre 1161,00"
CLD 2025015644,2025015644,2025-02-26,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,1000000.0,ARS,,,DIS,"Diferencias diarias - [DLR022025] - 26/02/2025 - Cierre 1064,50"
CLD 2025015667,2025015667,2025-02-26,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-2000000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 26/02/2025 - Cierre 1142,00"
CLD 2025015650,2025015650,2025-02-26,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-1500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 26/02/2025 - Cierre 1103,50"
CE 2025000812,2025000812,2025-02-25,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,extraccion,,,,,-2500000.0,ARS,,,DIS,Extracción - TR 20250225102425
BOL 2025022848,2025022848,2025-02-25,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,-1000.0,,-288639.45,ARS,,,DIS,"Venta DLR062025 1.000,00@1140,00 (ARS)"
CLD 2025015211,2025015211,2025-02-25,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,1500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 25/02/2025 - Cierre 1103,00"
CLD 2025015199,2025015199,2025-02-25,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,1000000.0,ARS,,,DIS,"Diferencias diarias - [DLR022025] - 25/02/2025 - Cierre 1065,00"
CLD 2025015221,2025015221,2025-02-25,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-2000000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 25/02/2025 - Cierre 1141,00"
CD 2025000969,2025000969,2025-02-24,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,deposito,,,,,288258.3,ARS,,,DIS,Depósito
CE 2025000792,2025000792,2025-02-24,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,extraccion,,,,,-9000000.0,ARS,,,DIS,Extracción - TR 20250224101608
CLD 2025014791,2025014791,2025-02-24,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,2000000.0,ARS,,,DIS,"Diferencias diarias - [DLR022025] - 24/02/2025 - Cierre 1065,50"
CLD 2025014810,2025014810,2025-02-24,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,500000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 24/02/2025 - Cierre 1140,00"
CE 2025000777,2025000777,2025-02-21,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,extraccion,,,,,-4000000.0,ARS,,,DIS,Extracción - TR 20250221101458
CLD 2025014307,2025014307,2025-02-21,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,1000000.0,ARS,,,DIS,"Diferencias diarias - [DLR022025] - 21/02/2025 - Cierre 1066,50"
CLD 2025014320,2025014320,2025-02-21,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,4500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 21/02/2025 - Cierre 1103,50"
CLD 2025014341,2025014341,2025-02-21,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,3000000.0,ARS,,,DIS,"Diferencias diarias - [DLR072025] - 21/02/2025 - Cierre 1160,00"
BOL 2025021078,2025021078,2025-02-21,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,-1000.0,,-288258.3,ARS,,,DIS,"Venta DLR062025 1.000,00@1142,00 (ARS)"
CLD 2025014337,2025014337,2025-02-21,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,1500000.0,ARS,,,DIS,"Diferencias diarias - [DLR062025] - 21/02/2025 - Cierre 1140,50"
CE 2025000755,2025000755,2025-02-20,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,extraccion,,,,,-3500000.0,ARS,,,DIS,Extracción - TR 20250220103432
CLD 2025013602,2025013602,2025-02-20,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,4000000.0,ARS,,,DIS,"Diferencias diarias - [DLR072025] - 20/02/2025 - Cierre 1161,50"
CE 2025000736,2025000736,2025-02-19,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,extraccion,,,,,-1000000.0,ARS,,,DIS,Extracción - TR 20250219101423
CLD 2025013241,2025013241,2025-02-19,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,1000000.0,ARS,,,DIS,"Diferencias diarias - [DLR022025] - 19/02/2025 - Cierre 1067,00"
CLD 2025013265,2025013265,2025-02-19,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,1000000.0,ARS,,,DIS,"Diferencias diarias - [DLR072025] - 19/02/2025 - Cierre 1163,50"
CLD 2025013253,2025013253,2025-02-19,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,1500000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 19/02/2025 - Cierre 1105,00"
CD 2025000870,2025000870,2025-02-18,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,deposito,,,,,5000000.0,ARS,,,DIS,Depósito
CLD 2025012792,2025012792,2025-02-18,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,1000000.0,ARS,,,DIS,"Diferencias diarias - [DLR022025] - 18/02/2025 - Cierre 1067,50"
CD 2025000847,2025000847,2025-02-17,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,deposito,,,,,1000000.0,ARS,,,DIS,Depósito
CLD 2025012363,2025012363,2025-02-17,TORONTO,219,[219] TORONTO TRUST RENTA FIJA,otro,,,,,-3000000.0,ARS,,,DIS,"Diferencias diarias - [DLR042025] - 17/02/2025 - Cierre 1105,50"
