boleto,concertacion,id_cuenta,denominacion,mercado,moneda,operacion,tipo_operacion,instrumento,segmento,nivel_3,etapa,es_cierre,cantidad_ops,bruto,arancel,mep,estado_match,n_movimientos,tasa_pct,tasa_raw,cod_instrumento,nominal_info,nm_fecha,nm_ticker,nm_categoria,nm_op,nm_cantidad,nm_precio,nm_importe,nm_moneda,nm_plazo,nm_estado,nm_cuenta,nm_informacion,nm_cantidad_total_boleto,nm_importe_total_boleto
BOL 2026011120,2026-01-21,1646,COOPERATIVA DE SERVICIOS PUBLICOS GENERAL DON JOSE DE SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#UBI100170001] #UBI100170001 Nro. 137306 Vto. 13/01/2027,COOPERATIVAS,PJ GRANDE,,NO,50000,66888384.74,700113.65,1463.53,OK,1,7.5,"7,5",#UBI100170001,50000.0,2026-01-21,,otro,,50000,,-67759802.75,ARS,,DIS,[1646] COOPERATIVA DE SERVICIOS PUBLICOS GENERAL DON JOSE DE SAN MARTIN LTDA,"Compra [#UBI100170001] 50.000,00@7,5% (ARS 24hs)",50000,-67759802.75
BOL 2026011121,2026-01-21,1646,COOPERATIVA DE SERVICIOS PUBLICOS GENERAL DON JOSE DE SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#UBI180170001] #UBI180170001 Nro. 137307 Vto. 20/01/2027,COOPERATIVAS,PJ GRANDE,,NO,50000,66798859.08,713879.93,1463.53,OK,1,7.5,"7,5",#UBI180170001,50000.0,2026-01-21,,otro,,50000,,-67686901.78,ARS,,DIS,[1646] COOPERATIVA DE SERVICIOS PUBLICOS GENERAL DON JOSE DE SAN MARTIN LTDA,"Compra [#UBI180170001] 50.000,00@7,5% (ARS 24hs)",50000,-67686901.78
BOL 2026011122,2026-01-21,1646,COOPERATIVA DE SERVICIOS PUBLICOS GENERAL DON JOSE DE SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#UBI250170001] #UBI250170001 Nro. 137310 Vto. 27/01/2027,COOPERATIVAS,PJ GRANDE,,NO,55000,73380516.57,800410.83,1463.53,OK,1,7.5,"7,5",#UBI250170001,55000.0,2026-01-21,,otro,,55000,,-74375650.79,ARS,,DIS,[1646] COOPERATIVA DE SERVICIOS PUBLICOS GENERAL DON JOSE DE SAN MARTIN LTDA,"Compra [#UBI250170001] 55.000,00@7,5% (ARS 24hs)",55000,-74375650.79
BOL 2026011123,2026-01-21,1646,COOPERATIVA DE SERVICIOS PUBLICOS GENERAL DON JOSE DE SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#UBI220170001] #UBI220170001 Nro. 137308 Vto. 26/01/2027,COOPERATIVAS,PJ GRANDE,,NO,50000,66722297.13,725679.6,1463.53,OK,1,7.5,"7,5",#UBI220170001,50000.0,2026-01-21,,otro,,50000,,-67624589.64,ARS,,DIS,[1646] COOPERATIVA DE SERVICIOS PUBLICOS GENERAL DON JOSE DE SAN MARTIN LTDA,"Compra [#UBI220170001] 50.000,00@7,5% (ARS 24hs)",50000,-67624589.64
BOL 2026011684,2026-01-21,177,AGRONEXO COOPERATIVA AGRICOLA GANADERA DE LARTIGAU Y TORNQUIST LIMITADA,MAV,ARS,Subastas ECHEQ,ECHEQ - Subasta,[*CVA210400013] *CVA210400013 Nro. 2066 Vto. 23/04/2026,COOPERATIVAS,PJ GRANDE,,NO,200000000,183527755.43,498630.14,1463.53,OK,1,36.0,36,*CVA210400013,200000000.0,2026-01-21,,otro,,-200000000,,182791171.81,ARS,,DIS,[177] AGRONEXO COOPERATIVA AGRICOLA GANADERA DE LARTIGAU Y TORNQUIST LIMITADA,"Subasta [*CVA210400013] 200.000.000,00@36% (ARS 24hs)",-200000000,182791171.81
BOL 2026009743,2026-01-20,170,COOPERATIVA LA GANADERA GENERAL RAMIREZ AGROPECUARIA DE CONS Y PROV DE SERV PUBLICOS LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#UVA120560003] #UVA120560003 Nro. 137069 Vto. 14/05/2026,COOPERATIVAS,PJ GRANDE,,NO,200000,280460339.38,887091.05,1470.72,OK,1,7.0,7,#UVA120560003,200000.0,2026-01-20,,otro,,200000,,-281635526.65,ARS,,DIS,[170] COOPERATIVA LA GANADERA GENERAL RAMIREZ AGROPECUARIA DE CONS Y PROV DE SERV PUBLICOS LTDA,"Compra [#UVA120560003] 200.000,00@7% (ARS 24hs)",200000,-281635526.65
BOL 2026010194,2026-01-20,1646,COOPERATIVA DE SERVICIOS PUBLICOS GENERAL DON JOSE DE SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#UBI210170001] #UBI210170001 Nro. 137165 Vto. 25/01/2027,COOPERATIVAS,PJ GRANDE,,NO,30000,39764705.21,434517.61,1470.72,OK,1,8.0,8,#UBI210170001,30000.0,2026-01-20,,otro,,30000,,-40304906.11,ARS,,DIS,[1646] COOPERATIVA DE SERVICIOS PUBLICOS GENERAL DON JOSE DE SAN MARTIN LTDA,"Compra [#UBI210170001] 30.000,00@8% (ARS 24hs)",30000,-40304906.11
BOL 2026009046,2026-01-19,214,COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#USO301060002] #USO301060002 Nro. 126561 Vto. 03/11/2026,COOPERATIVAS,PJ PEQUEÑA,,NO,9436.74,12520042.61,106186.02,1465.53,OK,1,10.0,10,#USO301060002,9436.74,2026-01-19,,otro,,9436.74,,-12653072.46,ARS,,DIS,[214] COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,"Compra [#USO301060002] 9.436,74@10% (ARS 24hs)",9436.74,-12653072.46
BOL 2026009047,2026-01-19,214,COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#USO301160004] #USO301160004 Nro. 132430 Vto. 02/12/2026,COOPERATIVAS,PJ PEQUEÑA,,NO,5551.88,7312004.15,68784.5,1465.53,OK,1,10.0,10,#USO301160004,5551.88,2026-01-19,,otro,,5551.88,,-7397887.66,ARS,,DIS,[214] COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,"Compra [#USO301160004] 5.551,88@10% (ARS 24hs)",5551.88,-7397887.66
BOL 2026009048,2026-01-19,425,"LINGUA , LUCAS FRANCISCO",MAV,ARS,Subastas ECHEQ,ECHEQ - Subasta,[*ARP150600222] *ARP150600222 Nro. 2195 Vto. 18/06/2026,PRODUCTORES,PH ALTO PATRIMONIO,,NO,25000000,21719467.78,102054.79,1465.53,OK,1,37.0,37,*ARP150600222,25000000.0,2026-01-19,,otro,,-25000000,,21580213.15,ARS,,DIS,"[425] LINGUA , LUCAS FRANCISCO","Subasta [*ARP150600222] 25.000.000,00@37% (ARS 24hs)",-25000000,21580213.15
BOL 2026009049,2026-01-19,214,COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#USO151060001] #USO151060001 Nro. 126560 Vto. 19/10/2026,COOPERATIVAS,PJ PEQUEÑA,,NO,9386.19,12500608.88,100097.15,1465.53,OK,1,10.0,10,#USO151060001,9386.19,2026-01-19,,otro,,9386.19,,-12626264.15,ARS,,DIS,[214] COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,"Compra [#USO151060001] 9.386,19@10% (ARS 24hs)",9386.19,-12626264.15
BOL 2026009050,2026-01-19,1178,IAM FCI DINAMICO ABIERTO PYMES,MAV,ARS,Compras ECHEQ,ECHEQ - Compra,[*ARP250600254] *ARP250600254 Nro. 2197 Vto. 29/06/2026,INSTITUCIONALES,PJ GRANDE,,NO,25000000,21511079.68,21917.81,1465.53,OK,1,37.0,37,*ARP250600254,25000000.0,2026-01-19,,otro,,25000000,,-21545408.75,ARS,,DIS,[1178] IAM FCI DINAMICO ABIERTO PYMES,"Compra [*ARP250600254] 25.000.000,00@37% (ARS 24hs)",25000000,-21545408.75
BOL 2026009051,2026-01-19,425,"LINGUA , LUCAS FRANCISCO",MAV,ARS,Subastas ECHEQ,ECHEQ - Subasta,[*ARP300600446] *ARP300600446 Nro. 2198 Vto. 02/07/2026,PRODUCTORES,PH ALTO PATRIMONIO,,NO,25000000,21454938.75,111643.84,1465.53,OK,1,37.0,37,*ARP300600446,25000000.0,2026-01-19,,otro,,-25000000,,21304273.42,ARS,,DIS,"[425] LINGUA , LUCAS FRANCISCO","Subasta [*ARP300600446] 25.000.000,00@37% (ARS 24hs)",-25000000,21304273.42
BOL 2026009052,2026-01-19,214,COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#USO251160001] #USO251160001 Nro. 134215 Vto. 27/11/2026,COOPERATIVAS,PJ PEQUEÑA,,NO,4100,5406654.59,49992.83,1465.53,OK,1,10.0,10,#USO251160001,4100.0,2026-01-19,,otro,,4100,,-5469108.53,ARS,,DIS,[214] COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,"Compra [#USO251160001] 4.100,00@10% (ARS 24hs)",4100,-5469108.53
BOL 2026009053,2026-01-19,214,COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#USO311060002] #USO311060002 Nro. 132037 Vto. 04/11/2026,COOPERATIVAS,PJ PEQUEÑA,,NO,25000,33159919.91,282290.3,1465.53,OK,1,10.0,10,#USO311060002,25000.0,2026-01-19,,otro,,25000,,-33513528.23,ARS,,DIS,[214] COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,"Compra [#USO311060002] 25.000,00@10% (ARS 24hs)",25000,-33513528.23
BOL 2026009054,2026-01-19,1178,IAM FCI DINAMICO ABIERTO PYMES,MAV,ARS,Compras ECHEQ,ECHEQ - Compra,[*ARP200600295] *ARP200600295 Nro. 2196 Vto. 24/06/2026,INSTITUCIONALES,PJ GRANDE,,NO,25000000,21605303.66,21232.88,1465.53,OK,1,37.0,37,*ARP200600295,25000000.0,2026-01-19,,otro,,25000000,,-21638838.16,ARS,,DIS,[1178] IAM FCI DINAMICO ABIERTO PYMES,"Compra [*ARP200600295] 25.000.000,00@37% (ARS 24hs)",25000000,-21638838.16
BOL 2026009055,2026-01-19,425,"LINGUA , LUCAS FRANCISCO",MAV,ARS,Subastas ECHEQ,ECHEQ - Subasta,[*ARP200600295] *ARP200600295 Nro. 2196 Vto. 24/06/2026,PRODUCTORES,PH ALTO PATRIMONIO,,NO,25000000,21605303.66,106164.38,1465.53,OK,1,37.0,37,*ARP200600295,25000000.0,2026-01-19,,otro,,-25000000,,21461159.31,ARS,,DIS,"[425] LINGUA , LUCAS FRANCISCO","Subasta [*ARP200600295] 25.000.000,00@37% (ARS 24hs)",-25000000,21461159.31
BOL 2026009056,2026-01-19,214,COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#USO181060001] #USO181060001 Nro. 134203 Vto. 21/10/2026,COOPERATIVAS,PJ PEQUEÑA,,NO,4100,5457628.77,44045.13,1465.53,OK,1,10.0,10,#USO181060001,4100.0,2026-01-19,,otro,,4100,,-5512904.5,ARS,,DIS,[214] COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,"Compra [#USO181060001] 4.100,00@10% (ARS 24hs)",4100,-5512904.5
BOL 2026009057,2026-01-19,214,COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#USO301060005] #USO301060005 Nro. 132429 Vto. 03/11/2026,COOPERATIVAS,PJ PEQUEÑA,,NO,5493.17,7287976.74,61811.37,1465.53,OK,1,10.0,10,#USO301060005,5493.17,2026-01-19,,otro,,5493.17,,-7365414.03,ARS,,DIS,[214] COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,"Compra [#USO301060005] 5.493,17@10% (ARS 24hs)",5493.17,-7365414.03
BOL 2026009058,2026-01-19,1178,IAM FCI DINAMICO ABIERTO PYMES,MAV,ARS,Compras ECHEQ,ECHEQ - Compra,[*ARP150600222] *ARP150600222 Nro. 2195 Vto. 18/06/2026,INSTITUCIONALES,PJ GRANDE,,NO,25000000,21719467.78,20410.96,1465.53,OK,1,37.0,37,*ARP150600222,25000000.0,2026-01-19,,otro,,25000000,,-21752049.21,ARS,,DIS,[1178] IAM FCI DINAMICO ABIERTO PYMES,"Compra [*ARP150600222] 25.000.000,00@37% (ARS 24hs)",25000000,-21752049.21
BOL 2026009059,2026-01-19,1178,IAM FCI DINAMICO ABIERTO PYMES,MAV,ARS,Compras ECHEQ,ECHEQ - Compra,[*ARP300600446] *ARP300600446 Nro. 2198 Vto. 02/07/2026,INSTITUCIONALES,PJ GRANDE,,NO,25000000,21454938.75,22328.77,1465.53,OK,1,37.0,37,*ARP300600446,25000000.0,2026-01-19,,otro,,25000000,,-21489744.7,ARS,,DIS,[1178] IAM FCI DINAMICO ABIERTO PYMES,"Compra [*ARP300600446] 25.000.000,00@37% (ARS 24hs)",25000000,-21489744.7
BOL 2026009060,2026-01-19,425,"LINGUA , LUCAS FRANCISCO",MAV,ARS,Subastas ECHEQ,ECHEQ - Subasta,[*ARP250600254] *ARP250600254 Nro. 2197 Vto. 29/06/2026,PRODUCTORES,PH ALTO PATRIMONIO,,NO,25000000,21511079.68,109589.04,1465.53,OK,1,37.0,37,*ARP250600254,25000000.0,2026-01-19,,otro,,-25000000,,21362859.89,ARS,,DIS,"[425] LINGUA , LUCAS FRANCISCO","Subasta [*ARP250600254] 25.000.000,00@37% (ARS 24hs)",-25000000,21362859.89
BOL 2026009061,2026-01-19,214,COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#USO151160001] #USO151160001 Nro. 134211 Vto. 18/11/2026,COOPERATIVAS,PJ PEQUEÑA,,NO,4100,5418961.66,48546.09,1465.53,OK,1,10.0,10,#USO151160001,4100.0,2026-01-19,,otro,,4100,,-5479669.51,ARS,,DIS,[214] COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,"Compra [#USO151160001] 4.100,00@10% (ARS 24hs)",4100,-5479669.51
BOL 2026009062,2026-01-19,214,COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#USO300960013] #USO300960013 Nro. 134815 Vto. 02/10/2026,COOPERATIVAS,PJ PEQUEÑA,,NO,28737.5,38439453.88,287311.25,1465.53,OK,1,10.0,10,#USO300960013,28737.5,2026-01-19,,otro,,28737.5,,-38801054.02,ARS,,DIS,[214] COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,"Compra [#USO300960013] 28.737,50@10% (ARS 24hs)",28737.5,-38801054.02
BOL 2026009063,2026-01-19,214,COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#USO301060004] #USO301060004 Nro. 130966 Vto. 03/11/2026,COOPERATIVAS,PJ PEQUEÑA,,NO,20000,26534679.06,225048.1,1465.53,OK,1,10.0,10,#USO301060004,20000.0,2026-01-19,,otro,,20000,,-26816619.34,ARS,,DIS,[214] COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,"Compra [#USO301060004] 20.000,00@10% (ARS 24hs)",20000,-26816619.34
BOL 2026009064,2026-01-19,214,COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#USO251060002] #USO251060002 Nro. 134207 Vto. 28/10/2026,COOPERATIVAS,PJ PEQUEÑA,,NO,4100,5447911.91,45170.37,1465.53,OK,1,10.0,10,#USO251060002,4100.0,2026-01-19,,otro,,4100,,-5504545.65,ARS,,DIS,[214] COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,"Compra [#USO251060002] 4.100,00@10% (ARS 24hs)",4100,-5504545.65
BOL 2026009065,2026-01-19,214,COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#USO251060001] #USO251060001 Nro. 126973 Vto. 28/10/2026,COOPERATIVAS,PJ PEQUEÑA,,NO,13500,17938245.81,148731.7,1465.53,OK,1,10.0,10,#USO251060001,13500.0,2026-01-19,,otro,,13500,,-18124722.75,ARS,,DIS,[214] COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,"Compra [#USO251060001] 13.500,00@10% (ARS 24hs)",13500,-18124722.75
BOL 2026009066,2026-01-19,214,COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#USO101060001] #USO101060001 Nro. 126968 Vto. 15/10/2026,COOPERATIVAS,PJ PEQUEÑA,,NO,13500,17997763.39,141850.88,1465.53,OK,1,10.0,10,#USO101060001,13500.0,2026-01-19,,otro,,13500,,-18175936.14,ARS,,DIS,[214] COOPERATIVA AGRICOLA GANADERA Y DE CONSUMO GRAL SAN MARTIN LTDA,"Compra [#USO101060001] 13.500,00@10% (ARS 24hs)",13500,-18175936.14
BOL 2026009420,2026-01-19,193,COOPERATIVA AGROPECUARIA MIXTA DE IRIGOYEN LIMITADA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#UCO241260001] #UCO241260001 Nro. 136665 Vto. 30/12/2026,COOPERATIVAS,PJ GRANDE,,NO,100000,135298834.95,1371287.67,1465.53,OK,1,8.0,8,#UCO241260001,100000.0,2026-01-19,,otro,,100000,,-137007206.51,ARS,,DIS,[193] COOPERATIVA AGROPECUARIA MIXTA DE IRIGOYEN LIMITADA,"Compra [#UCO241260001] 100.000,00@8% (ARS 24hs)",100000,-137007206.51
BOL 2026009421,2026-01-19,254,COOPERATIVA AGRICOLA GANADERA DE ARROYO CABRAL LTDA,MAV,ARS,Subasta Pagares,Pagarés - Subasta,[#UCO241260001] #UCO241260001 Nro. 136665 Vto. 30/12/2026,COOPERATIVAS,PJ GRANDE,,NO,100000,135298834.95,1371287.67,1465.53,OK,1,8.0,8,#UCO241260001,100000.0,2026-01-19,,otro,,-100000,,133541349.92,ARS,,DIS,[254] COOPERATIVA AGRICOLA GANADERA DE ARROYO CABRAL LTDA,"Subasta [#UCO241260001] 100.000,00@8% (ARS 24hs)",-100000,133541349.92
BOL 2026007816,2026-01-16,1646,COOPERATIVA DE SERVICIOS PUBLICOS GENERAL DON JOSE DE SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#UPO300170002] #UPO300170002 Nro. 136698 Vto. 03/02/2027,COOPERATIVAS,PJ GRANDE,,NO,80000,106117961.36,1202556.04,1472.23,OK,1,8.5,"8,5",#UPO300170002,80000.0,2026-01-16,,otro,,80000,,-107611574.99,ARS,,DIS,[1646] COOPERATIVA DE SERVICIOS PUBLICOS GENERAL DON JOSE DE SAN MARTIN LTDA,"Compra [#UPO300170002] 80.000,00@8,5% (ARS 24hs)",80000,-107611574.99
BOL 2026007533,2026-01-15,1321,"GUERRINI, JOSE LUIS",MAV,ARS,Subasta Pagares,Pagarés - Subasta,[#UCO230760001] #UCO230760001 Nro. 136390 Vto. 27/07/2026,PRODUCTORES,PH ALTO PATRIMONIO,,NO,10000,14202331.6,116778.08,1473.32,OK,1,8.0,8,#UCO230760001,10000.0,2026-01-15,,otro,,-10000,,14050719.23,ARS,,DIS,"[1321] GUERRINI, JOSE LUIS","Subasta [#UCO230760001] 10.000,00@8% (ARS 24hs)",-10000,14050719.23
BOL 2026007534,2026-01-15,157,COOP AGRICOLA GANADERA DE JUSTINIANO POSSE LIMITADA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#UCO230760001] #UCO230760001 Nro. 136390 Vto. 27/07/2026,COOPERATIVAS,PJ GRANDE,,NO,10000,14202331.6,77852.05,1473.32,OK,1,8.0,8,#UCO230760001,10000.0,2026-01-15,,otro,,10000,,-14301688.03,ARS,,DIS,[157] COOP AGRICOLA GANADERA DE JUSTINIANO POSSE LIMITADA,"Compra [#UCO230760001] 10.000,00@8% (ARS 24hs)",10000,-14301688.03
BOL 2026006452,2026-01-14,1646,COOPERATIVA DE SERVICIOS PUBLICOS GENERAL DON JOSE DE SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#UCO151260001] #UCO151260001 Nro. 136391 Vto. 17/12/2026,COOPERATIVAS,PJ GRANDE,,NO,15000,20747098.35,205052.05,1480.89,OK,1,8.0,8,#UCO151260001,15000.0,2026-01-14,,otro,,15000,,-21002742.53,ARS,,DIS,[1646] COOPERATIVA DE SERVICIOS PUBLICOS GENERAL DON JOSE DE SAN MARTIN LTDA,"Compra [#UCO151260001] 15.000,00@8% (ARS 24hs)",15000,-21002742.53
BOL 2026006453,2026-01-14,1646,COOPERATIVA DE SERVICIOS PUBLICOS GENERAL DON JOSE DE SAN MARTIN LTDA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#UCO291260001] #UCO291260001 Nro. 136392 Vto. 04/01/2027,COOPERATIVAS,PJ GRANDE,,NO,15000,20671140.6,216036.99,1480.89,OK,1,8.0,8,#UCO291260001,15000.0,2026-01-14,,otro,,15000,,-20940048.98,ARS,,DIS,[1646] COOPERATIVA DE SERVICIOS PUBLICOS GENERAL DON JOSE DE SAN MARTIN LTDA,"Compra [#UCO291260001] 15.000,00@8% (ARS 24hs)",15000,-20940048.98
BOL 2026006454,2026-01-14,193,COOPERATIVA AGROPECUARIA MIXTA DE IRIGOYEN LIMITADA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#UCU011260001] #UCU011260001 Nro. 136394 Vto. 03/12/2026,COOPERATIVAS,PJ GRANDE,,NO,18000,24302911.75,232366.69,1480.89,OK,1,9.5,"9,5",#UCU011260001,18000.0,2026-01-14,,otro,,18000,,-24592897.39,ARS,,DIS,[193] COOPERATIVA AGROPECUARIA MIXTA DE IRIGOYEN LIMITADA,"Compra [#UCU011260001] 18.000,00@9,5% (ARS 24hs)",18000,-24592897.39
BOL 2026006455,2026-01-14,193,COOPERATIVA AGROPECUARIA MIXTA DE IRIGOYEN LIMITADA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#UCU151260001] #UCU151260001 Nro. 136395 Vto. 17/12/2026,COOPERATIVAS,PJ GRANDE,,NO,17000,22875841.31,228999.06,1480.89,OK,1,9.5,"9,5",#UCU151260001,17000.0,2026-01-14,,otro,,17000,,-23161234.1,ARS,,DIS,[193] COOPERATIVA AGROPECUARIA MIXTA DE IRIGOYEN LIMITADA,"Compra [#UCU151260001] 17.000,00@9,5% (ARS 24hs)",17000,-23161234.1
BOL 2026006456,2026-01-14,1321,"GUERRINI, JOSE LUIS",MAV,ARS,Subasta Pagares,Pagarés - Subasta,[#UCO151260001] #UCO151260001 Nro. 136391 Vto. 17/12/2026,PRODUCTORES,PH ALTO PATRIMONIO,,NO,15000,20747098.35,307578.08,1480.89,OK,1,8.0,8,#UCO151260001,15000.0,2026-01-14,,otro,,-15000,,20359866.48,ARS,,DIS,"[1321] GUERRINI, JOSE LUIS","Subasta [#UCO151260001] 15.000,00@8% (ARS 24hs)",-15000,20359866.48
BOL 2026006457,2026-01-14,1321,"GUERRINI, JOSE LUIS",MAV,ARS,Subasta Pagares,Pagarés - Subasta,[#UCO291260001] #UCO291260001 Nro. 136392 Vto. 04/01/2027,PRODUCTORES,PH ALTO PATRIMONIO,,NO,15000,20671140.6,324055.48,1480.89,OK,1,8.0,8,#UCO291260001,15000.0,2026-01-14,,otro,,-15000,,20264026.23,ARS,,DIS,"[1321] GUERRINI, JOSE LUIS","Subasta [#UCO291260001] 15.000,00@8% (ARS 24hs)",-15000,20264026.23
BOL 2026006553,2026-01-14,193,COOPERATIVA AGROPECUARIA MIXTA DE IRIGOYEN LIMITADA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#UFR011260002] #UFR011260002 Nro. 136407 Vto. 03/12/2026,COOPERATIVAS,PJ GRANDE,,NO,50000,67217545.01,647467.57,1480.89,OK,1,10.0,10,#UFR011260002,50000.0,2026-01-14,,otro,,50000,,-68025380.73,ARS,,DIS,[193] COOPERATIVA AGROPECUARIA MIXTA DE IRIGOYEN LIMITADA,"Compra [#UFR011260002] 50.000,00@10% (ARS Inm)",50000,-68025380.73
BOL 2026006554,2026-01-14,193,COOPERATIVA AGROPECUARIA MIXTA DE IRIGOYEN LIMITADA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#UFR041260001] #UFR041260001 Nro. 136414 Vto. 10/12/2026,COOPERATIVAS,PJ GRANDE,,NO,50000,67099323.65,661499.38,1480.89,OK,1,10.0,10,#UFR041260001,50000.0,2026-01-14,,otro,,50000,,-67924094.96,ARS,,DIS,[193] COOPERATIVA AGROPECUARIA MIXTA DE IRIGOYEN LIMITADA,"Compra [#UFR041260001] 50.000,00@10% (ARS Inm)",50000,-67924094.96
BOL 2026006555,2026-01-14,193,COOPERATIVA AGROPECUARIA MIXTA DE IRIGOYEN LIMITADA,MAV,ARS,Compras Pagares,Pagarés - Compra,[#UFR021260001] #UFR021260001 Nro. 136409 Vto. 04/12/2026,COOPERATIVAS,PJ GRANDE,,NO,50000,67200629.07,649472.11,1480.89,OK,1,10.0,10,#UFR021260001,50000.0,2026-01-14,,otro,,50000,,-68010884.15,ARS,,DIS,[193] COOPERATIVA AGROPECUARIA MIXTA DE IRIGOYEN LIMITADA,"Compra [#UFR021260001] 50.000,00@10% (ARS Inm)",50000,-68010884.15
BOL 2026005639,2026-01-13,162,COOPERATIVA  AGRÍCOLA GANADERA LOS MOLINOS LTDA,MAV,ARS,Subastas ECHEQ,ECHEQ - Subasta,[*ACI120400226] *ACI120400226 Nro. 64101288 Vto. 15/04/2026,COOPERATIVAS,PJ PEQUEÑA,,NO,73000000,67919959.21,182000,1486.6,OK,1,30.0,30,*ACI120400226,73000000.0,2026-01-13,,otro,,-73000000,,67650429.31,ARS,,DIS,[162] COOPERATIVA  AGRÍCOLA GANADERA LOS MOLINOS LTDA,"Subasta [*ACI120400226] 73.000.000,00@30% (ARS 24hs)",-73000000,67650429.31
BOL 2026005640,2026-01-13,162,COOPERATIVA  AGRÍCOLA GANADERA LOS MOLINOS LTDA,MAV,ARS,Subastas ECHEQ,ECHEQ - Subasta,[*ACI120500189] *ACI120500189 Nro. 64101438 Vto. 14/05/2026,COOPERATIVAS,PJ PEQUEÑA,,NO,73000000,66446384.04,240000,1486.6,OK,1,30.0,30,*ACI120500189,73000000.0,2026-01-13,,otro,,-73000000,,66107743.97,ARS,,DIS,[162] COOPERATIVA  AGRÍCOLA GANADERA LOS MOLINOS LTDA,"Subasta [*ACI120500189] 73.000.000,00@30% (ARS 24hs)",-73000000,66107743.97
